[COURSE HEADER]
VERSION = 0
UNITS = ENGLISH
DESCRIPTION = Mallory +1,88,156. Created by 1273.
FILE NAME = none
MINUTES	FTP
[END COURSE HEADER]

[COURSE DATA]
0	50
20	65
20	90
21	90
21	110
21.25	110
21.25	90
22	90
22	110
22.25	110
22.25	90
23	90
23	40
28	40
28	90
28.75	90
28.75	105
29	105
29	90
29.75	90
29.75	105
30	105
30	90
30.75	90
30.75	110
31	110
31	95
31.75	95
31.75	110
32	110
32	95
32.75	95
32.75	110
33	110
33	100
33.75	100
33.75	120
34	120
34	100
34.75	100
34.75	120
35	120
35	100
35.75	100
35.75	120
36	120
36	105
36.75	105
36.75	130
37	130
37	105
37.75	105
37.75	130
38	130
38	105
38.75	105
38.75	135
39	135
39	110
39.75	110
39.75	135
40	135
40	40
47	40
47	90
47.75	90
47.75	105
48	105
48	90
48.75	90
48.75	105
49	105
49	90
49.75	90
49.75	110
50	110
50	95
50.75	95
50.75	110
51	110
51	95
51.75	95
51.75	110
52	110
52	100
52.75	100
52.75	120
53	120
53	100
53.75	100
53.75	120
54	120
54	100
54.75	100
54.75	120
55	120
55	105
55.75	105
55.75	130
56	130
56	105
56.75	105
56.75	130
57	130
57	110
57.75	110
57.75	135
58	135
58	110
58.75	110
58.75	135
59	135
59	40
66	40
66	90
66.75	90
66.75	105
67	105
67	90
67.75	90
67.75	105
68	105
68	95
68.75	95
68.75	110
69	110
69	95
69.75	95
69.75	110
70	110
70	95
70.75	95
70.75	110
71	110
71	100
71.75	100
71.75	120
72	120
72	100
72.75	100
72.75	120
73	120
73	100
73.75	100
73.75	120
74	120
74	105
74.75	105
74.75	130
75	130
75	105
75.75	105
75.75	130
76	130
76	110
76.75	110
76.75	135
77	135
77	110
77.75	110
77.75	135
78	135
78	65
89	65
89	120
91	120
91	40
93	40
93	120
95	120
95	40
97	40
97	120
99	120
99	40
106	40
106	120
108	120
108	40
110	40
110	120
112	120
112	40
114	40
114	120
116	120
116	40
120	30
[END COURSE DATA]

[COURSE TEXT]
0	Today's workout is all about variety...	5	0	0	72	16777215	10
0	and pain ;-)	3	0	0	72	16777215	17
0	A combination of 3 over-under intervals lasting 12 minutes each...	5	0	0	72	16777215	22
0	followed by a couple sets of 3x2-minute VO2max intervals...	5	0	0	72	16777215	31
0	promises to keep things interesting	5	0	0	72	16777215	39
0	You'll have short but adequate rest periods between efforts...	5	0	0	72	16777215	46
0	and plenty of workload!	3	0	0	72	16777215	54
0	Before then...	3	0	0	72	16777215	60
0	a long stretch of general warming followed by...	5	0	0	72	16777215	65
0	a short over-under warmup to get you ready	5	0	0	72	16777215	72
1200	Keep your spin light & quick	5	0	0	72	16777215	0
1260	Steady spin, higher power	5	0	0	72	16777215	0
1380	Ease up & spin lightly for a few minutes	5	0	0	72	16777215	0
1380	Alright then, time to talk about the over-unders	5	0	0	72	16777215	60
1380	The bonus to these over-unders...	3	0	0	72	16777215	67
1380	is that they are progressive	3	0	0	72	16777215	72
1380	So as the set progresses, their intensity increases as well	5	0	0	72	16777215	77
1380	This is very similar to what you experience...	5	0	0	72	16777215	84
1380	in a team time trial (TTT)	5	0	0	72	16777215	91
1380	The increased difficulty might make it hard...	5	0	0	72	16777215	98
1380	to maintain a quick cadence	3	0	0	72	16777215	105
1380	If it gets too hard to keep your leg speed...	5	0	0	72	16777215	110
1380	shift down to keep your spin high	5	0	0	72	16777215	117
1380	And if you're on an electronic trainer in Ergo mode...	5	0	0	72	16777215	124
1380	use the occasional, short backpedal break	5	0	0	72	16777215	131
1380	Just spin backward for 5-8 seconds...	5	0	0	72	16777215	138
1380	just long enough for the resistance to fall to zero...	5	0	0	72	16777215	145
1380	and then spin it back up	3	0	0	72	16777215	152
1380	We'll let you get your bearings during the first set...	5	0	0	72	16777215	180
1380	but after that we'll work in some technique drills	5	0	0	72	16777215	187
1380	During this first effort especially...	8	0	0	72	16777215	194
1380	try your best to maintain cadence	5	0	0	72	16777215	201
1380	30 seconds until the first set...	3	0	0	72	16777215	270
1380	so bring your spin up to 85rpm or higher	5	0	0	72	16777215	275
1380	Try to maintain that quick cadence throughout	5	0	0	72	16777215	282
1380	And breathe steadily & deeply throughout	5	0	0	72	16777215	289
1680	Let's roll	3	0	0	72	16777215	0
1725	Work a little harder...	3	0	0	72	16777215	0
1725	but hide the change in effort	5	0	0	72	16777215	5
1845	A little higher now	3	0	0	72	16777215	0
1980	Good! Now we're getting into the swing of things	5	0	0	72	16777215	0
1980	Stay as relaxed as possible...	5	0	0	72	16777215	7
1980	and try to make this all look easy	5	0	0	72	16777215	14
2025	Pick it up!	3	0	0	72	16777215	0
2205	Higher still...	3	0	0	72	16777215	0
2205	but continue to hide your effort	5	0	0	72	16777215	5
2325	Last set of increases, hang on!	5	0	0	72	16777215	0
2340	Almost there! Be smooth	3	0	0	72	16777215	0
2385	Last kick, lots of control	5	0	0	72	16777215	0
2400	Nice job! Ease waaaaaaaay up	5	0	0	72	16777215	0
2400	Take some time to backpedal if needed	5	0	0	72	16777215	10
2400	This next set is nearly identical to the first...	5	0	0	72	16777215	120
2400	but let's turn our focus to your body positioning	5	0	0	72	16777215	127
2400	Chances are...	3	0	0	72	16777215	134
2400	putting out an effort like this when riding outside...	5	0	0	72	16777215	139
2400	would happen during a Team Time Trial	5	0	0	72	16777215	146
2400	And if that were the case...	3	0	0	72	16777215	153
2400	you'd be in your drops or aero bars	5	0	0	72	16777215	158
2400	So if you have aero bars, use them during this next set	5	0	0	72	16777215	165
2400	If you don't have aero bars...	3	0	0	72	16777215	172
2400	consider getting into your drops...	5	0	0	72	16777215	177
2400	or your more-aero-than-usual position of choice	5	0	0	72	16777215	184
2400	Building power in this position is important...	5	0	0	72	16777215	191
2400	if you plan to employ it outdoors	5	0	0	72	16777215	198
2400	So we'll work on refining it throughout the next set	5	0	0	72	16777215	205
2400	30 seconds until the next set, adjust your spin...	5	0	0	72	16777215	390
2400	but don't get into your aero position just yet	5	0	0	72	16777215	397
2400	Use the first 10 seconds or so...	5	0	0	72	16777215	405
2400	to get up to speed, THEN get into position	5	0	0	72	16777215	412
2820	Bring up that power & settle in	5	0	0	72	16777215	0
2820	When you're ready, get into your aero position...	5	0	0	72	16777215	7
2820	then stay aero for as much of this interval as you can	5	0	0	72	16777215	40
2865	A little more effort, still aero	5	0	0	72	16777215	0
3000	Good! Now evaluate your position	5	0	0	72	16777215	0
3000	Are you bent over too far?	3	0	0	72	16777215	7
3000	Ease up a little	3	0	0	72	16777215	12
3000	Do you need to scoot forward an inch on your saddle?	5	0	0	72	16777215	17
3000	Is your head low?	3	0	0	72	16777215	24
3000	Neck long & relaxed?	3	0	0	72	16777215	29
3180	Are your shoulders relaxed?	5	0	0	72	16777215	0
3180	Let 'em fall	3	0	0	72	16777215	5
3180	Is your torso stable?	3	0	0	72	16777215	10
3180	Or are you rocking with every pedalstroke?	5	0	0	72	16777215	15
3180	Stabilize those hips...	3	0	0	72	16777215	22
3180	and anchor those sit-bones	5	0	0	72	16777215	27
3300	Even though it's tough...	3	0	0	72	16777215	0
3300	and getting tougher by the minute	3	0	0	72	16777215	5
3300	stay in position	3	0	0	72	16777215	10
3465	Keep it going...	3	0	0	72	16777215	0
