[COURSE HEADER]
VERSION = 0
UNITS = ENGLISH
DESCRIPTION = Thimble +1,84,106. Created by 32607.
FILE NAME = none
MINUTES	FTP
[END COURSE HEADER]

[COURSE DATA]
0	50
6	50
6	72
12	72
12	96
15	96
15	10
16	10
16	50
20.83	50
20.83	70
21	127
21	127
21.83	127
21.83	30
22.66	30
22.66	70
22.83	127
22.83	127
23.66	127
23.66	30
24.5	30
24.5	70
24.66	127
24.66	127
25.5	127
25.5	30
26.33	30
26.33	70
26.5	127
26.5	127
27.33	127
27.33	29
28.16	29
28.16	70
28.33	127
28.33	127
29.16	127
29.16	29
30	29
30	70
30.16	127
30.16	127
31	127
31	29
31.83	29
31.83	70
32	127
32	127
32.83	127
32.83	50
44.66	50
44.66	70
44.83	127
44.83	127
45.66	127
45.66	30
46.5	30
46.5	70
46.66	127
46.66	127
47.5	127
47.5	30
48.33	30
48.33	70
48.5	127
48.5	127
49.33	127
49.33	30
50.16	30
50.16	70
50.33	127
50.33	127
51.16	127
51.16	30
52	30
52	70
52.16	127
52.16	127
53	127
53	30
53.83	30
53.83	70
54	127
54	127
54.83	127
54.83	30
55.66	30
55.66	70
55.83	127
55.83	127
56.66	127
56.66	50
68.5	50
68.5	70
68.66	127
68.66	127
69.5	127
69.5	30
70.33	30
70.33	70
70.5	127
70.5	127
71.33	127
71.33	30
72.16	30
72.16	70
72.33	127
72.33	127
73.16	127
73.16	30
74	30
74	70
74.16	127
74.16	127
75	127
75	30
75.83	30
75.83	70
76	127
76	127
76.83	127
76.83	30
77.66	30
77.66	70
77.83	127
77.83	127
78.66	127
78.66	30
79.5	30
79.5	70
79.66	127
79.66	127
80.5	127
80.5	50
90	40
[END COURSE DATA]

[COURSE TEXT]
0	Let's get rollin' with a full 20 minutes of warmup	5	0	0	72	16777215	10
0	Just keep your spin quick & light...	5	0	0	72	16777215	17
0	for these first 6 minutes	3	0	0	72	16777215	24
360	Time to ramp things up a little...	5	0	0	72	16777215	0
360	further your warmup & open your lungs a bit	5	0	0	72	16777215	7
360	Try to keep your spin above 85rpm...	5	0	0	72	16777215	14
360	higher if it's reasonably comfortable	5	0	0	72	16777215	21
720	Final 3 minutes of your warmup, right next to FTP	5	0	0	72	16777215	0
720	Increase your spin to 90rpm or higher...	5	0	0	72	16777215	7
720	if you're not already spinning that quickly	5	0	0	72	16777215	14
720	And draw long, full belly-breaths...	5	0	0	72	16777215	21
720	then completely empty your lungs	5	0	0	72	16777215	28
720	Establish this breathing pattern now...	5	0	0	72	16777215	50
720	you'll need it later	3	0	0	72	16777215	57
900	Good, feel free to backpedal for a minute...	5	0	0	72	16777215	0
900	and check your HRR if you're using the LSCT warmup	5	0	0	72	16777215	7
900	Or simply pedal really lightly...	5	0	0	72	16777215	14
900	for a minute while your breathing comes down	5	0	0	72	16777215	21
960	Today's intervals are again in anaerobic territory...	5	0	0	72	16777215	0
960	still at 127% FTP since this correlates pretty closely...	5	0	0	72	16777215	7
960	with many riders' Maximum Aerobic Power (MAP)	5	0	0	72	16777215	14
960	Again, if you've ever done a VO2 Max ramp test...	5	0	0	72	16777215	21
960	this is roughly the power where you quit or failed	5	0	0	72	16777215	28
960	But ramp tests aside...	3	0	0	72	16777215	35
960	these will be in the right power-output ballpark	5	0	0	72	16777215	40
960	This very high but repeatable workload is again paired...	5	0	0	72	16777215	47
960	with relatively short recovery valleys between repeats	5	0	0	72	16777215	55
960	This will help you maintain a high breathing rate...	5	0	0	72	16777215	62
960	throughout each set	3	0	0	72	16777215	69
960	Increasingly high as each set goes on...	5	0	0	72	16777215	74
960	all by design	3	0	0	72	16777215	81
960	Resting too long between intervals...	5	0	0	72	16777215	86
960	allows your breathing rate to fall sharply	5	0	0	72	16777215	93
960	Not desirable when you're trying to operate at or near VO2max	5	0	0	72	16777215	100
960	So by reducing these recovery durations...	5	0	0	72	16777215	107
960	your breathing stays elevated	5	0	0	72	16777215	114
960	This helps you spend more time operating near VO2 Max...	5	0	0	72	16777215	121
960	or the power output when your breathing is topped out	5	0	0	72	16777215	128
960	This elicits a strong adaptive response	5	0	0	72	16777215	135
960	So while painful, these intervals are highly productive...	5	0	0	72	16777215	142
960	and relatively short at only 50 seconds each	5	0	0	72	16777215	149
960	We'll ramp into your first effort in a minute...	5	0	0	72	16777215	230
960	so establish a quick but sustainable spin...	5	0	0	72	16777215	237
960	well before the interval begins	5	0	0	72	16777215	244
960	Try to spin above 90rpm...	3	0	0	72	16777215	251
960	over 100rpm if you can control a quicker spin	5	0	0	72	16777215	256
960	Each interval begins with a 10-second ramp...	5	0	0	72	16777215	263
960	followed by 50 seconds of effort...	5	0	0	72	16777215	270
960	and then 50 seconds of easy spinning	5	0	0	72	16777215	277
960	So roughly, 55 seconds of work + 55 seconds of rest, over & over	5	0	0	72	16777215	284
1250	Build your speed & power...	5	0	0	72	16777215	1
1260	and settle into your first of 7 repeats	5	0	0	72	16777215	0
1260	If you can, spin at 100rpm or higher without bouncing...	5	0	0	72	16777215	7
1260	keep your legs quick...	3	0	0	72	16777215	14
1260	but your breathing deep & slow	5	0	0	72	16777215	19
1260	10 more seconds, hang on!	5	0	0	72	16777215	40
1310	Good, keep spinning if you can...	8	0	0	72	16777215	0
1310	or backpedal briefly	3	0	0	72	16777215	7
1310	You can get away with about 30 seconds of backpedaling...	5	0	0	72	16777215	12
1310	during these breaks, but make sure you're spinning forward...	5	0	0	72	16777215	19
1310	a good 20 seconds before the next interval ramps up	5	0	0	72	16777215	26
1310	Spinning forward, comfortably quickly	5	0	0	72	16777215	33
1310	Quick & relaxed, ready for another	5	0	0	72	16777215	43
1360	Ramp things up again & breathe deeply...	5	0	0	72	16777215	0
1370	and hold that quick, aerobic spin for 50 seconds	5	0	0	72	16777215	0
1370	Keep your knees pumping like pistons...	8	0	0	72	16777215	7
1370	straight up & down	3	0	0	72	16777215	14
1370	And take big gulps of air often	5	0	0	72	16777215	19
1370	10 more seconds!	3	0	0	72	16777215	40
1420	Ease off the gas, backpedal if necessary	5	0	0	72	16777215	0
1420	Spin forward if you aren't already	5	0	0	72	16777215	30
1470	Work your leg speed & power back up...	5	0	0	72	16777215	0
1480	and draw full breaths with your belly	5	0	0	72	16777215	0
1480	Just as importantly...	3	0	0	72	16777215	7
1480	completely clear your lungs with each exhale	5	0	0	72	16777215	12
1480	The more effectively you exhale...	5	0	0	72	16777215	19
1480	the better you clear the waste	5	0	0	72	16777215	26
1480	10 seconds! Don't fade	3	0	0	72	16777215	40
1530	Ease up...	3	0	0	72	16777215	0
1530	backpedal if you like...	3	0	0	72	16777215	5
1530	and bring your HR down a bit	3	0	0	72	16777215	10
1530	Make sure you're spinning forward...	5	0	0	72	16777215	30
1530	smoothly & quickly	3	0	0	72	16777215	37
1580	Anchor both sit bones & pick it up	5	0	0	72	16777215	0
1590	Manage your fatigue by breathing exceptionally well	5	0	0	72	16777215	0
1590	Because even though the watts are in ANaerobic territory...	5	0	0	72	16777215	7
1590	these efforts are HIGHLY aerobic	5	0	0	72	16777215	14
1590	Lots of oxygen-fueled, light & quick muscle contractions	5	0	0	72	16777215	21
1590	Keep it for 20 more seconds!	3	0	0	72	16777215	30
1640	Good, over the halfway mark	5	0	0	72	16777215	0
